文件路径,识别结果,位置,置信度,用时
QQ视频20240414145449.mp4,中性粒细胞,"[357, 472, 638, 634]",0.9030417799949646,0.0989527702331543
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 443, 220, 611]",0.9214847087860107,0.0989527702331543
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 103, 184, 400]",0.7238638997077942,0.09780287742614746
QQ视频20240414145449.mp4,嗜碱细胞,"[515, 0, 639, 330]",0.8572577834129333,0.09780287742614746
QQ视频20240414145449.mp4,中性粒细胞,"[357, 472, 638, 634]",0.9029018878936768,0.09780287742614746
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 443, 220, 611]",0.9214118123054504,0.09780287742614746
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 103, 184, 400]",0.7165059447288513,0.09337925910949707
QQ视频20240414145449.mp4,嗜碱细胞,"[515, 0, 639, 330]",0.856878399848938,0.09337925910949707
QQ视频20240414145449.mp4,中性粒细胞,"[357, 471, 637, 634]",0.9028306007385254,0.09337925910949707
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 443, 219, 611]",0.9212687611579895,0.09337925910949707
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 103, 184, 400]",0.7141029834747314,0.09716129302978516
QQ视频20240414145449.mp4,嗜碱细胞,"[515, 0, 639, 330]",0.8568021655082703,0.09716129302978516
QQ视频20240414145449.mp4,中性粒细胞,"[357, 471, 638, 634]",0.9028748869895935,0.09716129302978516
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 443, 220, 611]",0.9211121797561646,0.09716129302978516
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 103, 184, 400]",0.7131351232528687,0.09491825103759766
QQ视频20240414145449.mp4,嗜碱细胞,"[515, 0, 639, 330]",0.856803297996521,0.09491825103759766
QQ视频20240414145449.mp4,中性粒细胞,"[357, 471, 638, 634]",0.9028531312942505,0.09491825103759766
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 443, 220, 611]",0.9210458993911743,0.09491825103759766
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 103, 184, 400]",0.7149742245674133,0.09201955795288086
QQ视频20240414145449.mp4,嗜碱细胞,"[515, 0, 639, 330]",0.8567541241645813,0.09201955795288086
QQ视频20240414145449.mp4,中性粒细胞,"[357, 471, 638, 634]",0.9029038548469543,0.09201955795288086
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 443, 220, 611]",0.9210306406021118,0.09201955795288086
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 103, 184, 400]",0.7115545868873596,0.09560871124267578
QQ视频20240414145449.mp4,嗜碱细胞,"[515, 0, 639, 330]",0.8572195172309875,0.09560871124267578
QQ视频20240414145449.mp4,中性粒细胞,"[357, 471, 637, 634]",0.9025930762290955,0.09560871124267578
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 443, 220, 611]",0.9210934638977051,0.09560871124267578
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 103, 184, 400]",0.696223795413971,0.09195590019226074
QQ视频20240414145449.mp4,嗜碱细胞,"[515, 0, 639, 330]",0.8562473058700562,0.09195590019226074
QQ视频20240414145449.mp4,中性粒细胞,"[357, 471, 638, 634]",0.9019802212715149,0.09195590019226074
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 442, 219, 611]",0.9209538698196411,0.09195590019226074
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 103, 184, 400]",0.67052161693573,0.09791874885559082
QQ视频20240414145449.mp4,嗜碱细胞,"[516, 0, 639, 330]",0.8596265316009521,0.09791874885559082
QQ视频20240414145449.mp4,中性粒细胞,"[357, 472, 637, 634]",0.9017304182052612,0.09791874885559082
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 442, 220, 611]",0.9213645458221436,0.09791874885559082
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 103, 184, 400]",0.6677528023719788,0.09301972389221191
QQ视频20240414145449.mp4,嗜碱细胞,"[516, 0, 639, 330]",0.8599962592124939,0.09301972389221191
QQ视频20240414145449.mp4,中性粒细胞,"[357, 472, 637, 634]",0.9016110301017761,0.09301972389221191
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 442, 220, 611]",0.9213144779205322,0.09301972389221191
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 103, 184, 400]",0.666003942489624,0.09449553489685059
QQ视频20240414145449.mp4,嗜碱细胞,"[516, 0, 639, 330]",0.8602362275123596,0.09449553489685059
QQ视频20240414145449.mp4,中性粒细胞,"[357, 472, 638, 634]",0.902177095413208,0.09449553489685059
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 442, 219, 611]",0.9215426445007324,0.09449553489685059
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 104, 184, 403]",0.663661003112793,0.0966334342956543
QQ视频20240414145449.mp4,嗜碱细胞,"[516, 0, 639, 329]",0.8603641390800476,0.0966334342956543
QQ视频20240414145449.mp4,中性粒细胞,"[357, 472, 638, 634]",0.902154803276062,0.0966334342956543
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 442, 219, 611]",0.9216153025627136,0.0966334342956543
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 103, 184, 400]",0.6621453166007996,0.10139036178588867
QQ视频20240414145449.mp4,嗜碱细胞,"[516, 0, 639, 330]",0.8624630570411682,0.10139036178588867
QQ视频20240414145449.mp4,中性粒细胞,"[357, 472, 638, 634]",0.9030323624610901,0.10139036178588867
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 442, 219, 611]",0.921377420425415,0.10139036178588867
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 104, 185, 401]",0.7072630524635315,0.09042644500732422
QQ视频20240414145449.mp4,嗜碱细胞,"[516, 0, 639, 334]",0.8511517643928528,0.09042644500732422
QQ视频20240414145449.mp4,中性粒细胞,"[357, 471, 638, 634]",0.905465304851532,0.09042644500732422
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 443, 219, 611]",0.9230974912643433,0.09042644500732422
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 104, 185, 401]",0.7219242453575134,0.09736180305480957
QQ视频20240414145449.mp4,嗜碱细胞,"[516, 0, 639, 333]",0.8531364798545837,0.09736180305480957
QQ视频20240414145449.mp4,中性粒细胞,"[357, 471, 638, 634]",0.90553879737854,0.09736180305480957
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 442, 219, 611]",0.9228319525718689,0.09736180305480957
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 104, 185, 401]",0.72016441822052,0.09467697143554688
QQ视频20240414145449.mp4,嗜碱细胞,"[516, 0, 639, 333]",0.8540313839912415,0.09467697143554688
QQ视频20240414145449.mp4,中性粒细胞,"[357, 471, 638, 634]",0.9057449102401733,0.09467697143554688
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 442, 219, 611]",0.9226344227790833,0.09467697143554688
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 104, 185, 401]",0.7112055420875549,0.09302091598510742
QQ视频20240414145449.mp4,嗜碱细胞,"[516, 0, 639, 332]",0.8552107810974121,0.09302091598510742
QQ视频20240414145449.mp4,中性粒细胞,"[357, 471, 638, 634]",0.9057742357254028,0.09302091598510742
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 442, 219, 612]",0.9227311611175537,0.09302091598510742
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 104, 183, 401]",0.6923576593399048,0.09948897361755371
QQ视频20240414145449.mp4,嗜碱细胞,"[515, 0, 639, 332]",0.8537148237228394,0.09948897361755371
QQ视频20240414145449.mp4,中性粒细胞,"[355, 471, 637, 634]",0.9034677743911743,0.09948897361755371
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 442, 219, 612]",0.9207006692886353,0.09948897361755371
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 104, 181, 401]",0.6519243717193604,0.09657955169677734
QQ视频20240414145449.mp4,嗜碱细胞,"[516, 0, 639, 330]",0.8541789650917053,0.09657955169677734
QQ视频20240414145449.mp4,中性粒细胞,"[355, 471, 636, 634]",0.9010481834411621,0.09657955169677734
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 442, 217, 611]",0.921142578125,0.09657955169677734
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 104, 181, 401]",0.6797902584075928,0.09129476547241211
QQ视频20240414145449.mp4,嗜碱细胞,"[515, 0, 639, 330]",0.8527462482452393,0.09129476547241211
QQ视频20240414145449.mp4,中性粒细胞,"[355, 471, 636, 634]",0.9012555480003357,0.09129476547241211
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 442, 216, 611]",0.9220945835113525,0.09129476547241211
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 102, 180, 400]",0.7573375105857849,0.0967564582824707
QQ视频20240414145449.mp4,嗜碱细胞,"[515, 0, 639, 329]",0.8546194434165955,0.0967564582824707
QQ视频20240414145449.mp4,中性粒细胞,"[354, 472, 635, 634]",0.9012842178344727,0.0967564582824707
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 442, 214, 611]",0.9233800768852234,0.0967564582824707
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 103, 179, 400]",0.755376398563385,0.09648752212524414
QQ视频20240414145449.mp4,嗜碱细胞,"[508, 0, 637, 342]",0.8595966696739197,0.09648752212524414
QQ视频20240414145449.mp4,中性粒细胞,"[352, 471, 633, 634]",0.9094939231872559,0.09648752212524414
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 443, 212, 612]",0.9234790802001953,0.09648752212524414
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 103, 178, 401]",0.7523132562637329,0.09253716468811035
QQ视频20240414145449.mp4,嗜碱细胞,"[504, 0, 636, 345]",0.8564860224723816,0.09253716468811035
QQ视频20240414145449.mp4,中性粒细胞,"[349, 472, 632, 634]",0.9122424721717834,0.09253716468811035
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 443, 209, 611]",0.9259989857673645,0.09253716468811035
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 103, 173, 399]",0.8203295469284058,0.09617757797241211
QQ视频20240414145449.mp4,嗜碱细胞,"[499, 0, 632, 348]",0.8685922622680664,0.09617757797241211
QQ视频20240414145449.mp4,中性粒细胞,"[346, 472, 629, 634]",0.9146386384963989,0.09617757797241211
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 443, 204, 610]",0.9263147115707397,0.09617757797241211
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 103, 165, 398]",0.8282291293144226,0.09421753883361816
QQ视频20240414145449.mp4,嗜碱细胞,"[494, 0, 624, 353]",0.8729463815689087,0.09421753883361816
QQ视频20240414145449.mp4,中性粒细胞,"[339, 473, 623, 634]",0.9160370230674744,0.09421753883361816
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 443, 197, 610]",0.9295759797096252,0.09421753883361816
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 100, 148, 399]",0.816035807132721,0.09310460090637207
QQ视频20240414145449.mp4,嗜碱细胞,"[475, 0, 610, 329]",0.8824673891067505,0.09310460090637207
QQ视频20240414145449.mp4,中性粒细胞,"[323, 472, 607, 634]",0.9051771759986877,0.09310460090637207
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 443, 181, 610]",0.9217891693115234,0.09310460090637207
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 97, 133, 399]",0.8806779384613037,0.09302139282226562
QQ视频20240414145449.mp4,嗜碱细胞,"[461, 0, 593, 329]",0.8923158049583435,0.09302139282226562
QQ视频20240414145449.mp4,中性粒细胞,"[306, 473, 589, 634]",0.9163180589675903,0.09302139282226562
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 442, 166, 611]",0.9185830354690552,0.09302139282226562
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 82, 107, 407]",0.8512377738952637,0.08801984786987305
QQ视频20240414145449.mp4,嗜碱细胞,"[434, 0, 567, 319]",0.8785060048103333,0.08801984786987305
QQ视频20240414145449.mp4,中性粒细胞,"[279, 473, 563, 634]",0.9114195704460144,0.08801984786987305
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 443, 138, 609]",0.9272440075874329,0.08801984786987305
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 91, 71, 416]",0.7095336318016052,0.09102082252502441
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 443, 102, 625]",0.8853991627693176,0.09102082252502441
QQ视频20240414145449.mp4,嗜碱细胞,"[398, 0, 530, 329]",0.8958278298377991,0.09102082252502441
QQ视频20240414145449.mp4,中性粒细胞,"[243, 473, 527, 634]",0.9194459915161133,0.09102082252502441
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 443, 55, 607]",0.6597370505332947,0.09070706367492676
QQ视频20240414145449.mp4,嗜碱细胞,"[345, 0, 482, 330]",0.8837987184524536,0.09070706367492676
QQ视频20240414145449.mp4,中性粒细胞,"[197, 473, 480, 634]",0.9024947285652161,0.09070706367492676
QQ视频20240414145449.mp4,嗜酸细胞,"[511, 197, 640, 459]",0.6842435002326965,0.09656739234924316
QQ视频20240414145449.mp4,嗜碱细胞,"[275, 0, 410, 327]",0.8599693775177002,0.09656739234924316
QQ视频20240414145449.mp4,中性粒细胞,"[123, 473, 407, 634]",0.9119754433631897,0.09656739234924316
QQ视频20240414145449.mp4,嗜碱细胞,"[188, 0, 324, 327]",0.8813201785087585,0.09736776351928711
QQ视频20240414145449.mp4,嗜酸细胞,"[426, 184, 640, 456]",0.8885985016822815,0.09736776351928711
QQ视频20240414145449.mp4,中性粒细胞,"[35, 472, 319, 634]",0.892257809638977,0.09736776351928711
QQ视频20240414145449.mp4,嗜碱细胞,"[84, 0, 223, 328]",0.8824027180671692,0.09654045104980469
QQ视频20240414145449.mp4,嗜酸细胞,"[321, 188, 640, 457]",0.8875790238380432,0.09654045104980469
QQ视频20240414145449.mp4,中性粒细胞,"[0, 470, 217, 635]",0.9082828760147095,0.09654045104980469
QQ视频20240414145449.mp4,中性粒细胞,"[0, 462, 133, 635]",0.873957633972168,0.09574699401855469
QQ视频20240414145449.mp4,嗜酸细胞,"[236, 189, 586, 457]",0.8925333023071289,0.09574699401855469
QQ视频20240414145449.mp4,嗜碱细胞,"[2, 0, 136, 327]",0.897927463054657,0.09574699401855469
QQ视频20240414145449.mp4,中性粒细胞,"[0, 469, 80, 633]",0.7987610101699829,0.10123920440673828
QQ视频20240414145449.mp4,嗜碱细胞,"[0, 0, 80, 330]",0.8856944441795349,0.10123920440673828
QQ视频20240414145449.mp4,嗜酸细胞,"[178, 190, 531, 456]",0.8986418843269348,0.10123920440673828
QQ视频20240414145449.mp4,嗜酸细胞,"[117, 190, 465, 456]",0.8972407579421997,0.09264397621154785
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 190, 440, 456]",0.90174400806427,0.10020184516906738
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 190, 440, 456]",0.9019519090652466,0.09796547889709473
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 190, 440, 456]",0.9018625617027283,0.09968376159667969
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 190, 440, 456]",0.9018410444259644,0.09836912155151367
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 190, 440, 456]",0.9018651247024536,0.0996713638305664
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 190, 440, 456]",0.9020652770996094,0.09675121307373047
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 440, 456]",0.9004262685775757,0.09303402900695801
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035167098045349,0.0952763557434082
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035248756408691,0.09373164176940918
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035167098045349,0.0945134162902832
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035248756408691,0.09275412559509277
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035297632217407,0.09526872634887695
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035378694534302,0.09783124923706055
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035297632217407,0.09502124786376953
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035378694534302,0.09747099876403809
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035297632217407,0.0999906063079834
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035378694534302,0.09453129768371582
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035343527793884,0.10001158714294434
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9034802317619324,0.10041165351867676
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9034721851348877,0.09518861770629883
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.903476357460022,0.09668612480163574
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9034708738327026,0.09982609748840332
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9034788608551025,0.09010601043701172
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9034894108772278,0.0935676097869873
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.903507649898529,0.09363532066345215
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9034985303878784,0.09379172325134277
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035065174102783,0.09244799613952637
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9034985303878784,0.09761929512023926
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035065174102783,0.0971975326538086
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9034985303878784,0.09502124786376953
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035007953643799,0.09160232543945312
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035171270370483,0.09733080863952637
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.903529942035675,0.09795570373535156
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035062193870544,0.09541749954223633
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9035325050354004,0.09303402900695801
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9036540389060974,0.09529280662536621
QQ视频20240414145449.mp4,嗜酸细胞,"[93, 189, 441, 457]",0.9039821624755859,0.09251022338867188
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.9000217914581299,0.09243535995483398
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.9000134468078613,0.09335446357727051
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.9000193476676941,0.0961446762084961
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.9000105857849121,0.0939328670501709
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.9000142216682434,0.09755992889404297
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.9000082612037659,0.09810900688171387
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.899857759475708,0.09254217147827148
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.8998556137084961,0.11191415786743164
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.8998537063598633,0.10014939308166504
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.8998538851737976,0.09819316864013672
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.8998463749885559,0.10328292846679688
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.899849534034729,0.09624075889587402
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.8998362421989441,0.10012984275817871
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.9000582098960876,0.09501862525939941
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.902948260307312,0.09498882293701172
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.902940571308136,0.0910489559173584
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.902948260307312,0.09119009971618652
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.902940571308136,0.09126758575439453
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.902948260307312,0.09303760528564453
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.902940571308136,0.09735321998596191
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.902948260307312,0.09407997131347656
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.902940571308136,0.10111689567565918
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.902948260307312,0.09477615356445312
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.902940571308136,0.0980215072631836
QQ视频20240414145449.mp4,嗜酸细胞,"[92, 189, 440, 456]",0.902948260307312,0.09684586524963379
